transcriptID	geneID
Niben101Scf04325g01025.1	Niben101Scf04325g01025
Niben101Scf12277g00001.1	Niben101Scf12277g00001
Niben101Scf12277g01001.1	Niben101Scf12277g01001
Niben101Scf12277g02009.1	Niben101Scf12277g02009
Niben101Scf12277g02002.1	Niben101Scf12277g02002
Niben101Scf12277g02010.1	Niben101Scf12277g02010
Niben101Scf01909g01001.1	Niben101Scf01909g01001
Niben101Scf01909g01002.1	Niben101Scf01909g01002
Niben101Scf01909g01020.1	Niben101Scf01909g01020
Niben101Scf01909g01004.1	Niben101Scf01909g01004
Niben101Scf00536g00002.1	Niben101Scf00536g00002
Niben101Scf00536g00001.1	Niben101Scf00536g00001
Niben101Scf00536g00003.1	Niben101Scf00536g00003
Niben101Scf00536g01008.1	Niben101Scf00536g01008
Niben101Scf00536g01002.1	Niben101Scf00536g01002
Niben101Scf00536g01005.1	Niben101Scf00536g01005
Niben101Scf00536g02003.1	Niben101Scf00536g02003
Niben101Scf00536g02005.1	Niben101Scf00536g02005
Niben101Scf00536g02004.1	Niben101Scf00536g02004
Niben101Scf00536g03005.1	Niben101Scf00536g03005
Niben101Scf00536g03001.1	Niben101Scf00536g03001
Niben101Scf00536g03014.1	Niben101Scf00536g03014
Niben101Scf00536g03003.1	Niben101Scf00536g03003
Niben101Scf00536g04007.1	Niben101Scf00536g04007
Niben101Scf00536g04008.1	Niben101Scf00536g04008
Niben101Scf00536g04004.1	Niben101Scf00536g04004
Niben101Scf00536g05018.1	Niben101Scf00536g05018
Niben101Scf00536g05019.1	Niben101Scf00536g05019
Niben101Scf00536g05020.1	Niben101Scf00536g05020
Niben101Scf00536g05021.1	Niben101Scf00536g05021
Niben101Scf00536g05012.1	Niben101Scf00536g05012
Niben101Scf00536g12004.1	Niben101Scf00536g12004
Niben101Scf00536g15017.1	Niben101Scf00536g15017
Niben101Scf00536g15024.1	Niben101Scf00536g15024
Niben101Scf00536g15020.1	Niben101Scf00536g15020
Niben101Scf00536g15010.1	Niben101Scf00536g15010
Niben101Scf00536g15021.1	Niben101Scf00536g15021
Niben101Scf33507g00004.1	Niben101Scf33507g00004
Niben101Scf00361g01010.1	Niben101Scf00361g01010
Niben101Scf00361g01007.1	Niben101Scf00361g01007
Niben101Scf00361g01004.1	Niben101Scf00361g01004
Niben101Scf00361g01005.1	Niben101Scf00361g01005
Niben101Scf00361g01003.1	Niben101Scf00361g01003
Niben101Scf00361g02004.1	Niben101Scf00361g02004
Niben101Scf00361g04019.1	Niben101Scf00361g04019
Niben101Scf00361g04003.1	Niben101Scf00361g04003
Niben101Scf00361g04022.1	Niben101Scf00361g04022
Niben101Scf00634g00003.1	Niben101Scf00634g00003
Niben101Scf00634g00005.1	Niben101Scf00634g00005
Niben101Scf00634g00006.1	Niben101Scf00634g00006
Niben101Scf00634g04009.1	Niben101Scf00634g04009
Niben101Scf00634g04004.1	Niben101Scf00634g04004
Niben101Scf02147g01007.1	Niben101Scf02147g01007
Niben101Scf02147g01002.1	Niben101Scf02147g01002
Niben101Scf02147g01009.1	Niben101Scf02147g01009
Niben101Scf02147g01005.1	Niben101Scf02147g01005
Niben101Scf00902g03004.1	Niben101Scf00902g03004
Niben101Scf00902g04001.1	Niben101Scf00902g04001
Niben101Scf00902g05001.1	Niben101Scf00902g05001
Niben101Scf00902g06003.1	Niben101Scf00902g06003
Niben101Scf01174g00011.1	Niben101Scf01174g00011
Niben101Scf01174g00008.1	Niben101Scf01174g00008
Niben101Scf01174g00017.1	Niben101Scf01174g00017
Niben101Scf05439g01001.1	Niben101Scf05439g01001
Niben101Scf05439g02015.1	Niben101Scf05439g02015
Niben101Scf05439g02047.1	Niben101Scf05439g02047
Niben101Scf05439g02039.1	Niben101Scf05439g02039
Niben101Scf05439g02001.1	Niben101Scf05439g02001
Niben101Scf05439g02038.1	Niben101Scf05439g02038
Niben101Scf05439g02056.1	Niben101Scf05439g02056
Niben101Scf05439g02025.1	Niben101Scf05439g02025
Niben101Scf05439g02061.1	Niben101Scf05439g02061
Niben101Scf05439g02059.1	Niben101Scf05439g02059
Niben101Scf05439g02032.1	Niben101Scf05439g02032
Niben101Scf05439g02054.1	Niben101Scf05439g02054
Niben101Scf05439g02055.1	Niben101Scf05439g02055
Niben101Scf05439g02058.1	Niben101Scf05439g02058
Niben101Scf05439g02051.1	Niben101Scf05439g02051
Niben101Scf05439g02049.1	Niben101Scf05439g02049
Niben101Scf05439g02050.1	Niben101Scf05439g02050
Niben101Scf05439g02053.1	Niben101Scf05439g02053
Niben101Scf05439g03002.1	Niben101Scf05439g03002
Niben101Scf05439g03001.1	Niben101Scf05439g03001
Niben101Scf05439g04002.1	Niben101Scf05439g04002
Niben101Scf01482g00006.1	Niben101Scf01482g00006
Niben101Scf01482g01007.1	Niben101Scf01482g01007
Niben101Scf01482g01002.1	Niben101Scf01482g01002
Niben101Scf01482g02018.1	Niben101Scf01482g02018
Niben101Scf01482g02010.1	Niben101Scf01482g02010
Niben101Scf01482g02015.1	Niben101Scf01482g02015
Niben101Scf01482g02012.1	Niben101Scf01482g02012
Niben101Scf01482g02020.1	Niben101Scf01482g02020
Niben101Scf01482g02017.1	Niben101Scf01482g02017
Niben101Scf01857g01001.1	Niben101Scf01857g01001
Niben101Scf37352g00001.1	Niben101Scf37352g00001
Niben101Scf00936g00004.1	Niben101Scf00936g00004
Niben101Scf00936g02010.1	Niben101Scf00936g02010
Niben101Scf04781g00005.1	Niben101Scf04781g00005
Niben101Scf04781g00007.1	Niben101Scf04781g00007
Niben101Scf03809g00009.1	Niben101Scf03809g00009
Niben101Scf03809g01007.1	Niben101Scf03809g01007
Niben101Scf03809g01013.1	Niben101Scf03809g01013
Niben101Scf03809g01015.1	Niben101Scf03809g01015
Niben101Scf03809g02012.1	Niben101Scf03809g02012
Niben101Scf03809g02013.1	Niben101Scf03809g02013
Niben101Scf02180g00019.1	Niben101Scf02180g00019
Niben101Scf02180g00002.1	Niben101Scf02180g00002
Niben101Scf02180g00024.1	Niben101Scf02180g00024
Niben101Scf02180g00029.1	Niben101Scf02180g00029
Niben101Scf02180g00010.1	Niben101Scf02180g00010
Niben101Scf02180g00007.1	Niben101Scf02180g00007
Niben101Scf02180g00022.1	Niben101Scf02180g00022
Niben101Scf08277g00015.1	Niben101Scf08277g00015
Niben101Scf08277g00007.1	Niben101Scf08277g00007
Niben101Scf08277g00006.1	Niben101Scf08277g00006
Niben101Scf10753g00003.1	Niben101Scf10753g00003
Niben101Scf10753g01020.1	Niben101Scf10753g01020
Niben101Scf10753g01015.1	Niben101Scf10753g01015
Niben101Scf10753g01022.1	Niben101Scf10753g01022
Niben101Scf10753g01018.1	Niben101Scf10753g01018
Niben101Scf10753g01023.1	Niben101Scf10753g01023
Niben101Scf36722g00001.1	Niben101Scf36722g00001
Niben101Scf32453g00001.1	Niben101Scf32453g00001
Niben101Scf32453g00005.1	Niben101Scf32453g00005
Niben101Scf32453g00003.1	Niben101Scf32453g00003
Niben101Scf09427g01013.1	Niben101Scf09427g01013
Niben101Scf09427g01012.1	Niben101Scf09427g01012
Niben101Scf09427g01003.1	Niben101Scf09427g01003
Niben101Scf09427g01010.1	Niben101Scf09427g01010
Niben101Scf09427g01011.1	Niben101Scf09427g01011
Niben101Scf09427g01009.1	Niben101Scf09427g01009
Niben101Scf01243g00004.1	Niben101Scf01243g00004
Niben101Scf01243g01005.1	Niben101Scf01243g01005
Niben101Scf01243g01007.1	Niben101Scf01243g01007
Niben101Scf01243g02011.1	Niben101Scf01243g02011
Niben101Scf01243g02005.1	Niben101Scf01243g02005
Niben101Scf01243g02006.1	Niben101Scf01243g02006
Niben101Scf01243g03002.1	Niben101Scf01243g03002
Niben101Scf01243g03015.1	Niben101Scf01243g03015
Niben101Scf01243g03020.1	Niben101Scf01243g03020
Niben101Scf01243g03014.1	Niben101Scf01243g03014
Niben101Scf07788g00001.1	Niben101Scf07788g00001
Niben101Scf07788g00014.1	Niben101Scf07788g00014
Niben101Scf07788g00007.1	Niben101Scf07788g00007
Niben101Scf07788g01010.1	Niben101Scf07788g01010
Niben101Scf07788g01006.1	Niben101Scf07788g01006
Niben101Scf07788g01013.1	Niben101Scf07788g01013
Niben101Scf07788g01009.1	Niben101Scf07788g01009
Niben101Scf07788g02007.1	Niben101Scf07788g02007
Niben101Scf07788g02004.1	Niben101Scf07788g02004
Niben101Scf07788g03005.1	Niben101Scf07788g03005
Niben101Scf07788g03008.1	Niben101Scf07788g03008
Niben101Scf07788g03009.1	Niben101Scf07788g03009
Niben101Scf07788g03003.1	Niben101Scf07788g03003
Niben101Scf07788g04003.1	Niben101Scf07788g04003
Niben101Scf07788g04007.1	Niben101Scf07788g04007
Niben101Scf07788g04022.1	Niben101Scf07788g04022
Niben101Scf07788g04002.1	Niben101Scf07788g04002
Niben101Scf07788g04009.1	Niben101Scf07788g04009
Niben101Scf07788g04001.1	Niben101Scf07788g04001
Niben101Scf07788g04023.1	Niben101Scf07788g04023
Niben101Scf07788g04024.1	Niben101Scf07788g04024
Niben101Scf07788g04025.1	Niben101Scf07788g04025
Niben101Scf07788g04012.1	Niben101Scf07788g04012
Niben101Scf16342g00004.1	Niben101Scf16342g00004
Niben101Scf02169g00002.1	Niben101Scf02169g00002
Niben101Scf02169g00001.1	Niben101Scf02169g00001
Niben101Scf02169g00003.1	Niben101Scf02169g00003
Niben101Scf02169g03009.1	Niben101Scf02169g03009
Niben101Scf00039g01002.1	Niben101Scf00039g01002
Niben101Scf00039g01003.1	Niben101Scf00039g01003
Niben101Scf00039g01010.1	Niben101Scf00039g01010
Niben101Scf00039g01013.1	Niben101Scf00039g01013
Niben101Scf00039g02004.1	Niben101Scf00039g02004
Niben101Scf03418g00002.1	Niben101Scf03418g00002
Niben101Scf03418g00001.1	Niben101Scf03418g00001
Niben101Scf26202g00005.1	Niben101Scf26202g00005
Niben101Scf14436g00004.1	Niben101Scf14436g00004
Niben101Scf14436g00009.1	Niben101Scf14436g00009
Niben101Scf14436g00007.1	Niben101Scf14436g00007
Niben101Scf14436g01002.1	Niben101Scf14436g01002
Niben101Scf14436g01007.1	Niben101Scf14436g01007
Niben101Scf14436g02003.1	Niben101Scf14436g02003
Niben101Scf14436g03004.1	Niben101Scf14436g03004
Niben101Scf14436g04013.1	Niben101Scf14436g04013
Niben101Scf14436g04012.1	Niben101Scf14436g04012
Niben101Scf26545g00001.1	Niben101Scf26545g00001
Niben101Scf26545g00006.1	Niben101Scf26545g00006
Niben101Scf07321g00007.1	Niben101Scf07321g00007
Niben101Scf07321g00036.1	Niben101Scf07321g00036
Niben101Scf07321g00016.1	Niben101Scf07321g00016
Niben101Scf07321g00014.1	Niben101Scf07321g00014
Niben101Scf07321g00039.1	Niben101Scf07321g00039
Niben101Scf07321g00041.1	Niben101Scf07321g00041
Niben101Scf07321g00040.1	Niben101Scf07321g00040
Niben101Scf14158g00002.1	Niben101Scf14158g00002
Niben101Scf14158g00005.1	Niben101Scf14158g00005
Niben101Scf09141g00003.1	Niben101Scf09141g00003
Niben101Scf09141g01010.1	Niben101Scf09141g01010
Niben101Scf09141g01009.1	Niben101Scf09141g01009
Niben101Scf09141g02019.1	Niben101Scf09141g02019
Niben101Scf09141g02017.1	Niben101Scf09141g02017
Niben101Scf09141g02001.1	Niben101Scf09141g02001
Niben101Scf09141g02004.1	Niben101Scf09141g02004
Niben101Scf09141g02006.1	Niben101Scf09141g02006
Niben101Scf09141g02021.1	Niben101Scf09141g02021
Niben101Ctg09509g00002.1	Niben101Ctg09509g00002
Niben101Scf00047g02014.1	Niben101Scf00047g02014
Niben101Scf00047g02009.1	Niben101Scf00047g02009
Niben101Scf00047g03004.1	Niben101Scf00047g03004
Niben101Scf00047g03028.1	Niben101Scf00047g03028
Niben101Scf00047g03008.1	Niben101Scf00047g03008
Niben101Scf00047g03012.1	Niben101Scf00047g03012
Niben101Scf00047g03001.1	Niben101Scf00047g03001
Niben101Scf00047g03022.1	Niben101Scf00047g03022
Niben101Scf00047g03003.1	Niben101Scf00047g03003
Niben101Scf00047g03014.1	Niben101Scf00047g03014
Niben101Scf00047g03013.1	Niben101Scf00047g03013
Niben101Scf04867g00001.1	Niben101Scf04867g00001
Niben101Scf04867g00002.1	Niben101Scf04867g00002
Niben101Scf04867g01002.1	Niben101Scf04867g01002
Niben101Scf11874g00006.1	Niben101Scf11874g00006
Niben101Scf11874g00003.1	Niben101Scf11874g00003
Niben101Scf11874g01016.1	Niben101Scf11874g01016
Niben101Scf11874g01012.1	Niben101Scf11874g01012
Niben101Ctg11050g00004.1	Niben101Ctg11050g00004
Niben101Scf00292g02001.1	Niben101Scf00292g02001
Niben101Scf00292g04006.1	Niben101Scf00292g04006
Niben101Scf09217g00006.1	Niben101Scf09217g00006
Niben101Scf09217g00012.1	Niben101Scf09217g00012
Niben101Scf09217g00021.1	Niben101Scf09217g00021
Niben101Scf09217g00024.1	Niben101Scf09217g00024
Niben101Scf09217g00023.1	Niben101Scf09217g00023
Niben101Scf09217g00007.1	Niben101Scf09217g00007
Niben101Scf09217g00016.1	Niben101Scf09217g00016
Niben101Scf09217g01001.1	Niben101Scf09217g01001
Niben101Scf09217g01002.1	Niben101Scf09217g01002
Niben101Scf09217g01009.1	Niben101Scf09217g01009
Niben101Ctg12788g00003.1	Niben101Ctg12788g00003
Niben101Scf07512g00016.1	Niben101Scf07512g00016
Niben101Scf07512g00017.1	Niben101Scf07512g00017
Niben101Scf07512g00008.1	Niben101Scf07512g00008
Niben101Scf04870g01001.1	Niben101Scf04870g01001
Niben101Scf04870g01004.1	Niben101Scf04870g01004
Niben101Scf04845g00017.1	Niben101Scf04845g00017
Niben101Scf04845g00009.1	Niben101Scf04845g00009
Niben101Scf04845g00028.1	Niben101Scf04845g00028
Niben101Scf04845g00010.1	Niben101Scf04845g00010
Niben101Scf04845g00031.1	Niben101Scf04845g00031
Niben101Scf04845g00011.1	Niben101Scf04845g00011
Niben101Scf04845g00030.1	Niben101Scf04845g00030
Niben101Ctg15646g00004.1	Niben101Ctg15646g00004
Niben101Scf02918g00003.1	Niben101Scf02918g00003
Niben101Scf02918g01007.1	Niben101Scf02918g01007
Niben101Scf02918g01005.1	Niben101Scf02918g01005
Niben101Ctg14374g00002.1	Niben101Ctg14374g00002
Niben101Scf00271g01015.1	Niben101Scf00271g01015
Niben101Scf00271g01025.1	Niben101Scf00271g01025
Niben101Scf00271g01018.1	Niben101Scf00271g01018
Niben101Scf00271g01019.1	Niben101Scf00271g01019
Niben101Scf00271g01002.1	Niben101Scf00271g01002
Niben101Scf00271g01020.1	Niben101Scf00271g01020
Niben101Scf00271g02011.1	Niben101Scf00271g02011
Niben101Scf00271g02003.1	Niben101Scf00271g02003
Niben101Scf00271g02013.1	Niben101Scf00271g02013
Niben101Scf00271g02002.1	Niben101Scf00271g02002
Niben101Scf00271g03007.1	Niben101Scf00271g03007
Niben101Scf00271g04022.1	Niben101Scf00271g04022
Niben101Scf00271g04029.1	Niben101Scf00271g04029
Niben101Scf00271g04025.1	Niben101Scf00271g04025
Niben101Scf00271g04024.1	Niben101Scf00271g04024
Niben101Scf00271g04026.1	Niben101Scf00271g04026
Niben101Scf00271g04027.1	Niben101Scf00271g04027
Niben101Scf00271g05009.1	Niben101Scf00271g05009
Niben101Scf00271g05023.1	Niben101Scf00271g05023
Niben101Scf00271g05016.1	Niben101Scf00271g05016
Niben101Scf00271g05011.1	Niben101Scf00271g05011
Niben101Scf00271g05013.1	Niben101Scf00271g05013
Niben101Scf00271g06001.1	Niben101Scf00271g06001
Niben101Scf00271g06003.1	Niben101Scf00271g06003
Niben101Scf00271g06002.1	Niben101Scf00271g06002
Niben101Scf00271g07022.1	Niben101Scf00271g07022
Niben101Scf00271g07012.1	Niben101Scf00271g07012
Niben101Scf00271g07025.1	Niben101Scf00271g07025
Niben101Scf00271g07004.1	Niben101Scf00271g07004
Niben101Scf00271g07003.1	Niben101Scf00271g07003
Niben101Scf00271g07018.1	Niben101Scf00271g07018
Niben101Scf00271g08008.1	Niben101Scf00271g08008
Niben101Scf00271g08009.1	Niben101Scf00271g08009
Niben101Scf00271g09023.1	Niben101Scf00271g09023
Niben101Scf00271g09015.1	Niben101Scf00271g09015
Niben101Scf00271g09022.1	Niben101Scf00271g09022
Niben101Scf00271g09019.1	Niben101Scf00271g09019
Niben101Scf00271g09020.1	Niben101Scf00271g09020
Niben101Scf07252g00007.1	Niben101Scf07252g00007
Niben101Scf00156g01002.1	Niben101Scf00156g01002
Niben101Scf00156g02004.1	Niben101Scf00156g02004
Niben101Scf00156g03002.1	Niben101Scf00156g03002
Niben101Scf13332g00010.1	Niben101Scf13332g00010
Niben101Scf13332g00015.1	Niben101Scf13332g00015
Niben101Scf13332g00003.1	Niben101Scf13332g00003
Niben101Scf39082g00002.1	Niben101Scf39082g00002
Niben101Scf08892g00011.1	Niben101Scf08892g00011
Niben101Scf08892g00008.1	Niben101Scf08892g00008
Niben101Scf08892g00009.1	Niben101Scf08892g00009
Niben101Scf14390g00005.1	Niben101Scf14390g00005
Niben101Scf14390g00006.1	Niben101Scf14390g00006
Niben101Scf14390g00007.1	Niben101Scf14390g00007
Niben101Scf14390g01011.1	Niben101Scf14390g01011
Niben101Scf14390g01001.1	Niben101Scf14390g01001
Niben101Scf05135g00001.1	Niben101Scf05135g00001
Niben101Scf05135g00005.1	Niben101Scf05135g00005
Niben101Scf05135g01003.1	Niben101Scf05135g01003
Niben101Scf05135g01006.1	Niben101Scf05135g01006
Niben101Scf05135g01007.1	Niben101Scf05135g01007
Niben101Scf05135g02002.1	Niben101Scf05135g02002
Niben101Scf05135g02001.1	Niben101Scf05135g02001
Niben101Scf05135g03004.1	Niben101Scf05135g03004
Niben101Scf05135g03009.1	Niben101Scf05135g03009
Niben101Scf05135g03011.1	Niben101Scf05135g03011
Niben101Scf05135g03008.1	Niben101Scf05135g03008
Niben101Scf05135g04001.1	Niben101Scf05135g04001
Niben101Scf05135g04015.1	Niben101Scf05135g04015
Niben101Scf05135g04002.1	Niben101Scf05135g04002
Niben101Scf05135g05004.1	Niben101Scf05135g05004
Niben101Scf05135g05009.1	Niben101Scf05135g05009
Niben101Scf05135g05010.1	Niben101Scf05135g05010
Niben101Scf05135g06001.1	Niben101Scf05135g06001
Niben101Scf05135g06003.1	Niben101Scf05135g06003
Niben101Scf05135g06002.1	Niben101Scf05135g06002
Niben101Scf03229g00011.1	Niben101Scf03229g00011
Niben101Scf03229g00004.1	Niben101Scf03229g00004
Niben101Scf03229g01009.1	Niben101Scf03229g01009
Niben101Scf03229g01012.1	Niben101Scf03229g01012
Niben101Scf03229g01008.1	Niben101Scf03229g01008
Niben101Scf12210g00001.1	Niben101Scf12210g00001
Niben101Scf12210g01001.1	Niben101Scf12210g01001
Niben101Scf12210g01011.1	Niben101Scf12210g01011
Niben101Scf12210g04021.1	Niben101Scf12210g04021
Niben101Scf12210g07001.1	Niben101Scf12210g07001
Niben101Scf12210g08011.1	Niben101Scf12210g08011
Niben101Scf12210g08007.1	Niben101Scf12210g08007
Niben101Scf12210g08015.1	Niben101Scf12210g08015
Niben101Scf16840g00004.1	Niben101Scf16840g00004
Niben101Scf02726g00004.1	Niben101Scf02726g00004
Niben101Scf02726g00003.1	Niben101Scf02726g00003
Niben101Scf02726g01008.1	Niben101Scf02726g01008
Niben101Scf02726g01007.1	Niben101Scf02726g01007
Niben101Scf02726g03006.1	Niben101Scf02726g03006
Niben101Scf02702g00005.1	Niben101Scf02702g00005
Niben101Scf02702g00011.1	Niben101Scf02702g00011
Niben101Scf02702g00006.1	Niben101Scf02702g00006
Niben101Scf01640g00002.1	Niben101Scf01640g00002
Niben101Scf01640g00005.1	Niben101Scf01640g00005
Niben101Scf01640g01005.1	Niben101Scf01640g01005
Niben101Scf01640g01004.1	Niben101Scf01640g01004
Niben101Scf01640g01003.1	Niben101Scf01640g01003
Niben101Scf01640g02011.1	Niben101Scf01640g02011
Niben101Scf01640g02004.1	Niben101Scf01640g02004
Niben101Scf01640g02012.1	Niben101Scf01640g02012
Niben101Scf01640g03003.1	Niben101Scf01640g03003
Niben101Scf01640g03006.1	Niben101Scf01640g03006
Niben101Scf01640g03002.1	Niben101Scf01640g03002
Niben101Scf01640g04004.1	Niben101Scf01640g04004
Niben101Scf01640g04001.1	Niben101Scf01640g04001
Niben101Scf09028g00001.1	Niben101Scf09028g00001
Niben101Scf09028g00004.1	Niben101Scf09028g00004
Niben101Scf09028g00002.1	Niben101Scf09028g00002
Niben101Scf09028g00013.1	Niben101Scf09028g00013
Niben101Scf09028g00042.1	Niben101Scf09028g00042
Niben101Scf09028g00008.1	Niben101Scf09028g00008
Niben101Scf09028g00003.1	Niben101Scf09028g00003
Niben101Scf09028g00036.1	Niben101Scf09028g00036
Niben101Scf04788g00018.1	Niben101Scf04788g00018
Niben101Scf04788g00025.1	Niben101Scf04788g00025
Niben101Scf04788g00007.1	Niben101Scf04788g00007
Niben101Scf04788g00006.1	Niben101Scf04788g00006
Niben101Scf04788g00023.1	Niben101Scf04788g00023
Niben101Scf04788g00034.1	Niben101Scf04788g00034
Niben101Scf04788g00021.1	Niben101Scf04788g00021
Niben101Scf05203g01001.1	Niben101Scf05203g01001
Niben101Scf05203g02001.1	Niben101Scf05203g02001
Niben101Scf05203g03015.1	Niben101Scf05203g03015
Niben101Scf05203g03014.1	Niben101Scf05203g03014
Niben101Scf05203g03013.1	Niben101Scf05203g03013
Niben101Scf05203g05027.1	Niben101Scf05203g05027
Niben101Scf05203g05022.1	Niben101Scf05203g05022
Niben101Scf05203g05003.1	Niben101Scf05203g05003
Niben101Scf05203g05001.1	Niben101Scf05203g05001
Niben101Scf05203g05009.1	Niben101Scf05203g05009
Niben101Scf05203g05002.1	Niben101Scf05203g05002
Niben101Scf05203g07004.1	Niben101Scf05203g07004
Niben101Scf05203g10008.1	Niben101Scf05203g10008
Niben101Scf05203g10006.1	Niben101Scf05203g10006
Niben101Ctg11121g00004.1	Niben101Ctg11121g00004
Niben101Scf01912g00006.1	Niben101Scf01912g00006
Niben101Scf01912g00005.1	Niben101Scf01912g00005
Niben101Scf01912g01003.1	Niben101Scf01912g01003
Niben101Scf01912g01008.1	Niben101Scf01912g01008
Niben101Scf01912g01006.1	Niben101Scf01912g01006
Niben101Scf04384g00010.1	Niben101Scf04384g00010
Niben101Scf04384g00008.1	Niben101Scf04384g00008
Niben101Scf04384g00001.1	Niben101Scf04384g00001
Niben101Scf04384g00021.1	Niben101Scf04384g00021
Niben101Scf04384g02014.1	Niben101Scf04384g02014
Niben101Scf04384g02012.1	Niben101Scf04384g02012
Niben101Scf04384g02010.1	Niben101Scf04384g02010
Niben101Scf04384g02013.1	Niben101Scf04384g02013
Niben101Scf04384g03005.1	Niben101Scf04384g03005
Niben101Scf04384g04007.1	Niben101Scf04384g04007
Niben101Scf04384g04005.1	Niben101Scf04384g04005
Niben101Scf04384g05018.1	Niben101Scf04384g05018
Niben101Scf04384g05013.1	Niben101Scf04384g05013
Niben101Scf04384g05019.1	Niben101Scf04384g05019
Niben101Scf04384g05008.1	Niben101Scf04384g05008
Niben101Scf04384g05020.1	Niben101Scf04384g05020
Niben101Scf01638g00002.1	Niben101Scf01638g00002
Niben101Scf01638g01003.1	Niben101Scf01638g01003
Niben101Scf04370g00008.1	Niben101Scf04370g00008
Niben101Scf04370g00018.1	Niben101Scf04370g00018
Niben101Scf04370g00026.1	Niben101Scf04370g00026
Niben101Scf04370g00025.1	Niben101Scf04370g00025
Niben101Scf04370g00020.1	Niben101Scf04370g00020
Niben101Scf00797g01001.1	Niben101Scf00797g01001
Niben101Scf00797g02006.1	Niben101Scf00797g02006
Niben101Scf00797g02009.1	Niben101Scf00797g02009
Niben101Scf00797g02014.1	Niben101Scf00797g02014
Niben101Scf00797g04001.1	Niben101Scf00797g04001
Niben101Scf00797g09011.1	Niben101Scf00797g09011
Niben101Scf00797g09003.1	Niben101Scf00797g09003
Niben101Scf00797g09001.1	Niben101Scf00797g09001
Niben101Scf00797g09010.1	Niben101Scf00797g09010
Niben101Scf00797g10001.1	Niben101Scf00797g10001
Niben101Scf00797g11001.1	Niben101Scf00797g11001
Niben101Scf00797g15002.1	Niben101Scf00797g15002
Niben101Scf00797g17014.1	Niben101Scf00797g17014
Niben101Scf00797g17003.1	Niben101Scf00797g17003
Niben101Scf00797g17012.1	Niben101Scf00797g17012
Niben101Scf00797g17017.1	Niben101Scf00797g17017
Niben101Scf00797g17008.1	Niben101Scf00797g17008
Niben101Scf00797g17010.1	Niben101Scf00797g17010
Niben101Scf00797g18009.1	Niben101Scf00797g18009
Niben101Scf00797g18010.1	Niben101Scf00797g18010
Niben101Scf00797g19012.1	Niben101Scf00797g19012
Niben101Scf00797g19015.1	Niben101Scf00797g19015
Niben101Scf00797g20001.1	Niben101Scf00797g20001
Niben101Scf00797g20013.1	Niben101Scf00797g20013
Niben101Scf00797g20014.1	Niben101Scf00797g20014
Niben101Scf03824g00002.1	Niben101Scf03824g00002
Niben101Scf03824g00001.1	Niben101Scf03824g00001
Niben101Scf03824g00016.1	Niben101Scf03824g00016
Niben101Scf03824g02012.1	Niben101Scf03824g02012
Niben101Scf03824g02001.1	Niben101Scf03824g02001
Niben101Scf03824g02003.1	Niben101Scf03824g02003
Niben101Scf03824g02002.1	Niben101Scf03824g02002
Niben101Scf03824g02005.1	Niben101Scf03824g02005
Niben101Scf03824g02004.1	Niben101Scf03824g02004
Niben101Scf03824g02006.1	Niben101Scf03824g02006
Niben101Scf28181g00009.1	Niben101Scf28181g00009
Niben101Scf28181g00008.1	Niben101Scf28181g00008
Niben101Scf28181g00011.1	Niben101Scf28181g00011
Niben101Scf28181g00006.1	Niben101Scf28181g00006
Niben101Scf07844g00005.1	Niben101Scf07844g00005
Niben101Scf04270g00008.1	Niben101Scf04270g00008
Niben101Scf04270g00001.1	Niben101Scf04270g00001
Niben101Scf00319g00005.1	Niben101Scf00319g00005
Niben101Scf00319g00006.1	Niben101Scf00319g00006
Niben101Scf04509g00004.1	Niben101Scf04509g00004
Niben101Scf04509g01016.1	Niben101Scf04509g01016
Niben101Scf04509g01007.1	Niben101Scf04509g01007
Niben101Scf04509g01001.1	Niben101Scf04509g01001
Niben101Scf04509g01006.1	Niben101Scf04509g01006
Niben101Scf04509g01021.1	Niben101Scf04509g01021
Niben101Scf04509g02007.1	Niben101Scf04509g02007
Niben101Scf04509g02012.1	Niben101Scf04509g02012
Niben101Scf04509g02009.1	Niben101Scf04509g02009
Niben101Ctg16217g00002.1	Niben101Ctg16217g00002
Niben101Scf13643g00001.1	Niben101Scf13643g00001
Niben101Scf13643g01008.1	Niben101Scf13643g01008
Niben101Scf13643g01009.1	Niben101Scf13643g01009
Niben101Scf13643g01012.1	Niben101Scf13643g01012
Niben101Scf13643g01002.1	Niben101Scf13643g01002
Niben101Scf13643g02003.1	Niben101Scf13643g02003
Niben101Scf10620g00003.1	Niben101Scf10620g00003
Niben101Scf10620g00004.1	Niben101Scf10620g00004
Niben101Scf08998g00004.1	Niben101Scf08998g00004
Niben101Scf08998g02001.1	Niben101Scf08998g02001
Niben101Scf08998g02002.1	Niben101Scf08998g02002
Niben101Scf08998g03002.1	Niben101Scf08998g03002
Niben101Scf13469g00003.1	Niben101Scf13469g00003
Niben101Ctg14777g00001.1	Niben101Ctg14777g00001
Niben101Scf03188g00007.1	Niben101Scf03188g00007
Niben101Scf03188g00008.1	Niben101Scf03188g00008
Niben101Scf03188g00006.1	Niben101Scf03188g00006
Niben101Scf03188g06001.1	Niben101Scf03188g06001
Niben101Scf03188g06007.1	Niben101Scf03188g06007
Niben101Scf03188g06006.1	Niben101Scf03188g06006
Niben101Scf03188g07004.1	Niben101Scf03188g07004
Niben101Scf03188g07009.1	Niben101Scf03188g07009
